candidate,network_type,preferred_name,gene_id,gene_symbol,degree,weighted_degree,component_id,component_size,consensus_rank,disease_direction,predicted_drug_direction,measured_drug_direction,reversal_pattern,candidate_role,biology_scope
Vorinostat,functional,KIF15,56992,KIF15,34,29.024,1,95,27.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,PTGDS,5730,PTGDS,0,0.0,64,1,28.0,down,up,up,disease_down_drug_up,reference_control,reference_control
Vorinostat,functional,SKA1,220134,SKA1,21,16.880999999999997,1,95,29.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,PRC1,9055,PRC1,34,28.985,1,95,30.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,ARHGAP11A,9824,ARHGAP11A,9,6.9830000000000005,1,95,31.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,POLE2,5427,POLE2,12,11.078,1,95,32.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,RAD51,5888,RAD51,29,24.215000000000003,1,95,33.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,SLC25A20,788,SLC25A20,1,0.72,4,4,34.0,down,up,up,disease_down_drug_up,reference_control,reference_control
Vorinostat,functional,CENPM,79019,CENPM,21,17.087999999999997,1,95,35.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,MYO19,80179,MYO19,1,0.816,8,2,36.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,ALAD,210,ALAD,1,0.711,6,2,37.0,down,up,up,disease_down_drug_up,reference_control,reference_control
Vorinostat,functional,STX12,23673,STX12,0,0.0,74,1,38.0,down,up,up,disease_down_drug_up,reference_control,reference_control
Vorinostat,functional,PLK4,10733,PLK4,18,14.912,1,95,39.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,CCNA2,890,CCNA2,52,46.478,1,95,40.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,ZFP64,55734,ZFP64,0,0.0,83,1,41.0,up,down,down,disease_up_drug_down,reference_control,reference_control
Vorinostat,functional,HJURP,55355,HJURP,37,32.15699999999999,1,95,42.0,up,down,down,disease_up_drug_down,reference_control,reference_control
