candidate,gene_set_scope,source,native,name,p_value,significant,query_size,term_size,intersection_size,effective_domain_size,precision,recall,intersection_genes,intersection_evidence_codes
Belinostat,all_selected,GO:CC,GO:0000776,kinetochore,3.018347755191679e-07,True,200,122,15,11154,0.075,0.1229508196721311,81620 | 5347 | 55355 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 79019 | 10403 | 699 | 7272 | 9212 | 4751,IDA | IEA | IBA | NAS | IPI | TAS
Belinostat,all_selected,GO:CC,GO:0072686,mitotic spindle,3.186797365629787e-07,True,200,143,16,11154,0.08,0.1118881118881118,5347 | 146909 | 22974 | 9055 | 1894 | 220134 | 4085 | 10460 | 26586 | 3832 | 10112 | 9787 | 259266 | 9212 | 3833 | 51646,IEA | IBA | IDA | ISS
Belinostat,all_selected,GO:CC,GO:0005694,chromosome,4.482942478754822e-07,True,200,1361,54,11154,0.27,0.0396767083027185,81620 | 8013 | 4171 | 5427 | 1019 | 5347 | 2305 | 24137 | 55355 | 23397 | 11130 | 57405 | 9055 | 1063 | 4288 | 220134 | 4085 | 2237 | 9837 | 4176 | 5901 | 8099 | 332 | 4306 | 2354 | 6943 | 6839 | 79019 | 9319 | 10370 | 6304 | 10403 | 5888 | 5984 | 4929 | 90865 | 57658 | 7153 | 699 | 79228 | 55143 | 23481 | 7272 | 1058 | 9212 | 55215 | 23649 | 8568 | 4751 | 11339 | 8091 | 23051 | 4303 | 26959,IDA | IEA | ISA | IPI | HDA | ISS | TAS | IBA | ISO | NAS
Belinostat,all_selected,REAC,REAC:R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,5.823093644663683e-07,True,200,91,13,11154,0.065,0.1428571428571428,5347 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 79019 | 10403 | 699 | 55143 | 1058 | 9212,REAC
Belinostat,all_selected,GO:BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,6.499356492025429e-07,True,200,130,15,11154,0.075,0.1153846153846153,5347 | 11170 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 9319 | 10403 | 699 | 55143 | 7272 | 9212 | 4303,IDA | IMP | IBA | NAS | IEA | TAS | ISS
Belinostat,all_selected,GO:BP,GO:0000226,microtubule cytoskeleton organization,6.809209599011516e-07,True,200,428,27,11154,0.135,0.0630841121495327,9133 | 5347 | 24137 | 146909 | 11170 | 22974 | 57405 | 9055 | 56992 | 220134 | 4085 | 10460 | 26586 | 5901 | 332 | 3832 | 10403 | 10112 | 9787 | 259266 | 55143 | 7272 | 1058 | 9212 | 3833 | 4751 | 4605,IEA | IDA | IMP | IBA | TAS | ISS | NAS
Belinostat,all_selected,GO:BP,GO:0090231,regulation of spindle checkpoint,8.700991929383332e-07,True,200,18,7,11154,0.035,0.3888888888888889,11130 | 220134 | 4085 | 332 | 10403 | 55143 | 9212,ISS | IMP | IDA | IEA | NAS
Belinostat,all_selected,GO:BP,GO:1901990,regulation of mitotic cell cycle phase transition,1.027889355341312e-06,True,200,247,20,11154,0.1,0.0809716599190283,11065 | 1019 | 5347 | 11170 | 11130 | 57405 | 1063 | 6241 | 220134 | 4085 | 332 | 9319 | 10403 | 9787 | 699 | 55143 | 7272 | 9212 | 4303 | 993,IDA | IMP | IBA | TAS | NAS | IEA | ISS
Belinostat,all_selected,GO:BP,GO:0008608,attachment of spindle microtubules to kinetochore,1.2399901909384047e-06,True,200,39,9,11154,0.045,0.2307692307692307,81620 | 57405 | 1894 | 220134 | 332 | 10403 | 55143 | 9212 | 4751,IMP | IDA | NAS | IBA | IEA
Belinostat,all_selected,GO:BP,GO:1901988,negative regulation of cell cycle phase transition,1.4011015884444787e-06,True,200,181,17,11154,0.085,0.0939226519337016,81620 | 5347 | 11170 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 9319 | 10403 | 5888 | 699 | 55143 | 7272 | 9212 | 4303,IDA | IBA | IEA | IMP | ISS | NAS | TAS
Belinostat,all_selected,GO:BP,GO:0051231,spindle elongation,1.4677326140760704e-06,True,200,12,6,11154,0.03,0.5,24137 | 9055 | 332 | 3832 | 55143 | 9212,IMP | IBA | TAS | NAS
Belinostat,all_selected,REAC,REAC:R-HSA-68886,M Phase,1.8766404191672487e-06,True,200,279,21,11154,0.105,0.075268817204301,11065 | 9133 | 5347 | 23397 | 11130 | 57405 | 1063 | 220134 | 4085 | 5901 | 332 | 4001 | 79019 | 5577 | 10403 | 10112 | 699 | 55143 | 1058 | 9212 | 4751,REAC
Belinostat,all_selected,GO:CC,GO:0000922,spindle pole,1.9208765035207475e-06,True,200,123,14,11154,0.07,0.1138211382113821,5347 | 22974 | 9055 | 1063 | 56992 | 4085 | 10460 | 26586 | 3832 | 9787 | 259266 | 9212 | 4751 | 51646,IDA | IBA | IEA | ISS
Belinostat,all_selected,GO:BP,GO:0140694,membraneless organelle assembly,2.098290683148382e-06,True,200,311,22,11154,0.11,0.0707395498392283,9133 | 5347 | 24137 | 55355 | 22974 | 9055 | 1063 | 56992 | 220134 | 332 | 3832 | 10403 | 9787 | 259266 | 5156 | 55143 | 1058 | 9212 | 3833 | 4751 | 4605 | 11339,IEA | IDA | IMP | IBA | NAS | ISS | TAS
Belinostat,all_selected,GO:BP,GO:0010948,negative regulation of cell cycle process,2.2886097165686912e-06,True,200,211,18,11154,0.09,0.0853080568720379,81620 | 5347 | 11170 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 9319 | 10403 | 5888 | 699 | 55143 | 7272 | 9212 | 4751 | 4303,IDA | IBA | IEA | IMP | ISS | NAS | TAS
Belinostat,all_selected,REAC,REAC:R-HSA-2555396,Mitotic Metaphase and Anaphase,2.3033948277526203e-06,True,200,187,17,11154,0.085,0.0909090909090909,11065 | 9133 | 5347 | 11130 | 57405 | 1063 | 220134 | 4085 | 5901 | 332 | 4001 | 79019 | 10403 | 699 | 55143 | 1058 | 9212,REAC
Belinostat,all_selected,REAC,REAC:R-HSA-68882,Mitotic Anaphase,2.3033948277526203e-06,True,200,186,17,11154,0.085,0.0913978494623656,11065 | 9133 | 5347 | 11130 | 57405 | 1063 | 220134 | 4085 | 5901 | 332 | 4001 | 79019 | 10403 | 699 | 55143 | 1058 | 9212,REAC
Belinostat,all_selected,KEGG,KEGG:04110,Cell cycle,2.375716681654185e-06,True,200,130,15,11154,0.075,0.1153846153846153,81620 | 4171 | 1019 | 9133 | 5347 | 890 | 4616 | 4085 | 4176 | 9319 | 10403 | 699 | 7272 | 9212 | 993,KEGG
Belinostat,all_selected,REAC,REAC:R-HSA-156711,Polo-like kinase mediated events,2.548058826235232e-06,True,200,13,6,11154,0.03,0.4615384615384615,9133 | 5347 | 2305 | 1063 | 4605 | 993,REAC
Belinostat,all_selected,GO:BP,GO:1901987,regulation of cell cycle phase transition,2.8609831422384998e-06,True,200,317,22,11154,0.11,0.0694006309148265,11065 | 81620 | 1019 | 5347 | 11170 | 11130 | 57405 | 1063 | 6241 | 220134 | 4085 | 332 | 9319 | 10403 | 5888 | 9787 | 699 | 55143 | 7272 | 9212 | 4303 | 993,IDA | IMP | IBA | IEA | TAS | ISS | NAS
Belinostat,all_selected,REAC,REAC:R-HSA-5663220,RHO GTPases Activate Formins,3.4412494926041112e-06,True,200,109,13,11154,0.065,0.1192660550458715,5347 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 79019 | 10403 | 699 | 55143 | 1058 | 9212,REAC
Belinostat,all_selected,GO:BP,GO:0045786,negative regulation of cell cycle,5.50984748750601e-06,True,200,275,20,11154,0.1,0.0727272727272727,81620 | 5347 | 11170 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 6839 | 9319 | 10403 | 5888 | 7957 | 699 | 55143 | 7272 | 9212 | 4751 | 4303,IDA | IBA | IEA | IMP | ISS | NAS | TAS
Belinostat,all_selected,GO:CC,GO:0031981,nuclear lumen,7.341242654057473e-06,True,200,3319,94,11154,0.47,0.02832178366978,11065 | 81620 | 8013 | 4171 | 5427 | 1019 | 84823 | 57761 | 11080 | 5347 | 2305 | 890 | 51512 | 24137 | 146909 | 80758 | 11170 | 55355 | 23397 | 54982 | 22974 | 11130 | 9055 | 1063 | 4288 | 1894 | 6241 | 220134 | 4085 | 2237 | 26586 | 9837 | 4176 | 80324 | 23234 | 5901 | 23673 | 8099 | 332 | 5997 | 4306 | 4001 | 2354 | 6943 | 126393 | 6839 | 79019 | 316 | 51067 | 10370 | 4282 | 6304 | 4329 | 10403 | 5888 | 22827 | 5984 | 3068 | 4929 | 26273 | 90865 | 23345 | 3978 | 7957 | 7153 | 10112 | 699 | 5156 | 79228 | 4234 | 55143 | 23481 | 1058 | 9212 | 63876 | 55215 | 54606 | 8504 | 23649 | 8568 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 23051 | 5648 | 4303 | 57109 | 993 | 54663 | 26959 | 5036,TAS | IDA | IEA | IPI | ISS | IBA | ISO | IMP | HDA
Belinostat,all_selected,GO:BP,GO:1901970,positive regulation of mitotic sister chromatid separation,1.0922498316190517e-05,True,200,16,6,11154,0.03,0.375,11065 | 220134 | 332 | 9787 | 55143 | 9212,IDA | IMP | NAS
Belinostat,all_selected,GO:BP,GO:0051256,mitotic spindle midzone assembly,1.0922498316190517e-05,True,200,9,5,11154,0.025,0.5555555555555556,24137 | 9055 | 332 | 55143 | 9212,IMP | IBA | NAS | TAS
Belinostat,all_selected,GO:BP,GO:1901976,regulation of cell cycle checkpoint,1.162315931333672e-05,True,200,37,8,11154,0.04,0.2162162162162162,11130 | 220134 | 4085 | 332 | 10403 | 5888 | 55143 | 9212,ISS | IMP | IDA | IEA | NAS
Belinostat,all_selected,GO:BP,GO:1905820,positive regulation of chromosome separation,1.3192610655684322e-05,True,200,26,7,11154,0.035,0.2692307692307692,11065 | 23397 | 220134 | 332 | 9787 | 55143 | 9212,IDA | ISO | IEA | IMP | NAS
Belinostat,all_selected,GO:BP,GO:0045930,negative regulation of mitotic cell cycle,1.3740451993796694e-05,True,200,166,15,11154,0.075,0.0903614457831325,5347 | 11170 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 9319 | 10403 | 699 | 55143 | 7272 | 9212 | 4303,IDA | IMP | IBA | IEA | NAS | TAS | ISS
Belinostat,all_selected,GO:BP,GO:0007017,microtubule-based process,1.3794715126068148e-05,True,200,599,30,11154,0.15,0.0500834724540901,9133 | 5347 | 51512 | 24137 | 146909 | 11170 | 22974 | 57405 | 9055 | 56992 | 220134 | 4085 | 10460 | 26586 | 5901 | 332 | 361 | 3832 | 10403 | 10566 | 10112 | 9787 | 259266 | 55143 | 7272 | 1058 | 9212 | 3833 | 4751 | 4605,IEA | IDA | IMP | IBA | TAS | NAS | ISS
Belinostat,all_selected,GO:BP,GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,1.5280743673436792e-05,True,200,17,6,11154,0.03,0.3529411764705882,220134 | 4085 | 332 | 10403 | 55143 | 9212,IMP | IDA | IEA | NAS
Belinostat,all_selected,GO:BP,GO:1903504,regulation of mitotic spindle checkpoint,1.5280743673436792e-05,True,200,17,6,11154,0.03,0.3529411764705882,220134 | 4085 | 332 | 10403 | 55143 | 9212,IMP | IDA | IEA | NAS
Belinostat,all_selected,GO:BP,GO:0000022,mitotic spindle elongation,1.923907427482163e-05,True,200,10,5,11154,0.025,0.5,24137 | 9055 | 332 | 55143 | 9212,IMP | IBA | TAS | NAS
Belinostat,all_selected,GO:BP,GO:0045132,meiotic chromosome segregation,1.947136620853866e-05,True,200,54,9,11154,0.045,0.1666666666666666,9133 | 5347 | 23397 | 11130 | 220134 | 9319 | 10403 | 259266 | 7272,IEA | ISS | IBA
Belinostat,all_selected,GO:BP,GO:0051640,organelle localization,2.029089432509252e-05,True,200,449,25,11154,0.125,0.0556792873051225,81620 | 8013 | 5730 | 84823 | 5347 | 11130 | 57405 | 1063 | 1894 | 220134 | 4085 | 10460 | 5901 | 23673 | 332 | 4001 | 10403 | 9787 | 259266 | 55143 | 7272 | 1058 | 9212 | 3833 | 4751,IMP | ISS | IEA | IBA | IDA | NAS
Belinostat,all_selected,GO:BP,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,2.1422175271234307e-05,True,200,18,6,11154,0.03,0.3333333333333333,81620 | 220134 | 332 | 10403 | 55143 | 9212,IMP | IDA | NAS | IBA | IEA
Belinostat,all_selected,GO:CC,GO:0005634,nucleus,2.200702075263875e-05,True,200,5044,125,11154,0.625,0.024781919111816,11065 | 9104 | 81620 | 8013 | 5730 | 4171 | 5427 | 1019 | 84823 | 57761 | 11080 | 55422 | 9133 | 5347 | 2305 | 890 | 51512 | 24137 | 146909 | 80758 | 11170 | 210 | 55355 | 55635 | 23397 | 54982 | 22974 | 11130 | 57405 | 9055 | 1063 | 4288 | 1894 | 6241 | 4616 | 220134 | 4085 | 2237 | 26586 | 9837 | 4176 | 7832 | 80324 | 23234 | 5901 | 23673 | 55734 | 7298 | 8099 | 332 | 842 | 5997 | 140597 | 4306 | 4001 | 7538 | 2354 | 6943 | 126393 | 6839 | 79019 | 9319 | 316 | 51067 | 10370 | 4282 | 3832 | 1910 | 6304 | 4329 | 10403 | 5888 | 22827 | 5984 | 3068 | 4929 | 26273 | 90865 | 23345 | 3978 | 57716 | 57658 | 10566 | 7957 | 7153 | 10112 | 9787 | 259266 | 699 | 5156 | 79228 | 4234 | 7078 | 55143 | 4521 | 23481 | 7272 | 1058 | 9212 | 3833 | 63876 | 55215 | 6472 | 1979 | 55852 | 54606 | 8504 | 23649 | 8568 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 23051 | 5648 | 4303 | 57109 | 51646 | 993 | 54663 | 4150 | 26959 | 5036,IDA | IBA | TAS | ISS | IEA | NAS | IPI | HDA | ISO | IMP
Belinostat,all_selected,GO:BP,GO:1903046,meiotic cell cycle process,2.2547276389982552e-05,True,200,129,13,11154,0.065,0.1007751937984496,9133 | 5347 | 23397 | 11130 | 220134 | 332 | 9319 | 10403 | 5888 | 7153 | 259266 | 7272 | 993,IEA | ISS | IBA | TAS
Belinostat,all_selected,GO:BP,GO:0051383,kinetochore organization,3.0072585427740068e-05,True,200,19,6,11154,0.03,0.3157894736842105,55355 | 1063 | 10403 | 9787 | 1058 | 11339,IMP | IBA | NAS | IEA | IDA
Belinostat,all_selected,REAC,REAC:R-HSA-2467813,Separation of Sister Chromatids,3.0385100947905083e-05,True,200,154,14,11154,0.07,0.0909090909090909,11065 | 5347 | 11130 | 57405 | 1063 | 220134 | 4085 | 332 | 79019 | 10403 | 699 | 55143 | 1058 | 9212,REAC
Belinostat,all_selected,GO:BP,GO:0140013,meiotic nuclear division,3.1034319658454384e-05,True,200,112,12,11154,0.06,0.1071428571428571,9133 | 5347 | 23397 | 11130 | 220134 | 332 | 9319 | 10403 | 5888 | 7153 | 259266 | 7272,IEA | ISS | IBA | TAS
Belinostat,all_selected,GO:BP,GO:0090267,positive regulation of mitotic cell cycle spindle assembly checkpoint,3.1034319658454384e-05,True,200,11,5,11154,0.025,0.4545454545454545,4085 | 332 | 10403 | 55143 | 9212,IDA | IEA | NAS | IMP
Belinostat,all_selected,GO:BP,GO:0051255,spindle midzone assembly,3.1034319658454384e-05,True,200,11,5,11154,0.025,0.4545454545454545,24137 | 9055 | 332 | 55143 | 9212,IMP | IBA | NAS | TAS
Belinostat,all_selected,GO:BP,GO:0090232,positive regulation of spindle checkpoint,3.1034319658454384e-05,True,200,11,5,11154,0.025,0.4545454545454545,4085 | 332 | 10403 | 55143 | 9212,IDA | IEA | NAS | IMP
Belinostat,all_selected,GO:BP,GO:0044839,cell cycle G2/M phase transition,3.998654982122789e-05,True,200,115,12,11154,0.06,0.1043478260869565,1019 | 9133 | 5347 | 2305 | 890 | 1063 | 10403 | 9212 | 9833 | 5243 | 4303 | 993,IDA | IBA | IEA | TAS | NAS | IMP | ISS
Belinostat,all_selected,REAC,REAC:R-HSA-69190,DNA strand elongation,4.25459586607868e-05,True,200,31,7,11154,0.035,0.2258064516129032,4171 | 2237 | 9837 | 4176 | 5984 | 3978 | 23649,REAC
Belinostat,all_selected,GO:BP,GO:0007346,regulation of mitotic cell cycle,4.321644611452973e-05,True,200,377,22,11154,0.11,0.0583554376657824,11065 | 1019 | 5347 | 11170 | 11130 | 57405 | 1063 | 4288 | 6241 | 220134 | 4085 | 332 | 9319 | 10403 | 9787 | 699 | 55143 | 7272 | 9212 | 4751 | 4303 | 993,IDA | IMP | IBA | TAS | IEA | NAS | ISS
Belinostat,all_selected,REAC,REAC:R-HSA-69242,S Phase,4.5369631870823634e-05,True,200,138,13,11154,0.065,0.0942028985507246,11065 | 81620 | 4171 | 5427 | 1019 | 890 | 2237 | 9837 | 4176 | 5984 | 3978 | 23649 | 993,REAC
Belinostat,all_selected,GO:BP,GO:0044771,meiotic cell cycle phase transition,5.06200280876166e-05,True,200,12,5,11154,0.025,0.4166666666666667,9133 | 11130 | 10403 | 7272 | 993,IEA | ISS | IBA
Belinostat,all_selected,GO:CC,GO:0005654,nucleoplasm,6.900968394588456e-05,True,200,3083,86,11154,0.43,0.0278949075575737,11065 | 81620 | 8013 | 4171 | 5427 | 1019 | 57761 | 11080 | 5347 | 2305 | 890 | 51512 | 146909 | 80758 | 11170 | 55355 | 23397 | 22974 | 11130 | 9055 | 1063 | 4288 | 1894 | 6241 | 220134 | 4085 | 2237 | 9837 | 4176 | 80324 | 23234 | 5901 | 23673 | 8099 | 332 | 4306 | 4001 | 2354 | 6943 | 126393 | 6839 | 79019 | 316 | 51067 | 10370 | 4282 | 6304 | 4329 | 10403 | 5888 | 22827 | 5984 | 3068 | 4929 | 26273 | 90865 | 23345 | 3978 | 7957 | 7153 | 10112 | 699 | 5156 | 79228 | 4234 | 55143 | 23481 | 1058 | 9212 | 63876 | 55215 | 8504 | 23649 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 23051 | 5648 | 4303 | 57109 | 993 | 54663 | 26959,TAS | IDA | IEA | IPI | ISS | IBA
Belinostat,all_selected,GO:BP,GO:0007080,mitotic metaphase chromosome alignment,7.522344037866475e-05,True,200,48,8,11154,0.04,0.1666666666666666,81620 | 220134 | 332 | 10403 | 55143 | 7272 | 9212 | 3833,IMP | IDA | NAS | IBA | IEA
Belinostat,all_selected,GO:BP,GO:1901978,positive regulation of cell cycle checkpoint,7.92399481891681e-05,True,200,13,5,11154,0.025,0.3846153846153846,4085 | 332 | 10403 | 55143 | 9212,IDA | IEA | NAS | IMP
Belinostat,all_selected,GO:BP,GO:0090068,positive regulation of cell cycle process,8.493846667248712e-05,True,200,195,15,11154,0.075,0.0769230769230769,11065 | 1019 | 23397 | 1894 | 6241 | 220134 | 4085 | 2237 | 332 | 10403 | 9787 | 699 | 55143 | 9212 | 993,IDA | IMP | ISO | IEA | NAS | TAS | IBA
Belinostat,all_selected,GO:BP,GO:0051321,meiotic cell cycle,8.88426425547805e-05,True,200,171,14,11154,0.07,0.0818713450292397,9133 | 5347 | 23397 | 11130 | 220134 | 332 | 9319 | 10403 | 5888 | 7153 | 259266 | 7272 | 4751 | 993,IEA | ISS | IBA | TAS
Belinostat,all_selected,REAC,REAC:R-HSA-69239,Synthesis of DNA,9.406420577004513e-05,True,200,104,11,11154,0.055,0.1057692307692307,11065 | 81620 | 4171 | 5427 | 890 | 2237 | 9837 | 4176 | 5984 | 3978 | 23649,REAC
Belinostat,all_selected,GO:CC,GO:0015630,microtubule cytoskeleton,9.416009175266672e-05,True,200,967,38,11154,0.19,0.0392967942088934,9133 | 5347 | 890 | 51512 | 24137 | 146909 | 22974 | 9055 | 1063 | 56992 | 1894 | 220134 | 4085 | 10460 | 26586 | 5901 | 4354 | 332 | 316 | 3832 | 5577 | 10403 | 5888 | 7153 | 10112 | 9787 | 259266 | 55143 | 3161 | 7272 | 9212 | 3833 | 7010 | 63876 | 6472 | 23649 | 4751 | 51646,IDA | IBA | IEA | TAS | ISS | IPI
Belinostat,all_selected,GO:CC,GO:0030496,midbody,9.416009175266672e-05,True,200,150,13,11154,0.065,0.0866666666666666,5347 | 24137 | 9055 | 1063 | 1894 | 5901 | 332 | 10112 | 259266 | 55143 | 9212 | 4751 | 51646,IDA | IEA | IBA | TAS | ISS
Belinostat,all_selected,GO:CC,GO:0043233,organelle lumen,0.0001272330484596,True,200,4178,106,11154,0.53,0.0253709909047391,11065 | 81620 | 8013 | 4171 | 5427 | 1019 | 84823 | 57761 | 11080 | 5347 | 2305 | 890 | 51512 | 24137 | 146909 | 80758 | 11170 | 210 | 55355 | 23397 | 54982 | 22974 | 11130 | 9055 | 1063 | 4288 | 1894 | 6241 | 220134 | 4085 | 2237 | 26586 | 9837 | 4176 | 80324 | 23234 | 5901 | 23673 | 217 | 1285 | 7298 | 8099 | 332 | 5997 | 4306 | 4001 | 2354 | 6943 | 126393 | 6839 | 79019 | 316 | 51067 | 10370 | 4282 | 6304 | 4329 | 10403 | 5888 | 5166 | 1583 | 22827 | 5984 | 8985 | 3068 | 4929 | 26273 | 90865 | 23345 | 3978 | 7957 | 7153 | 10112 | 699 | 5156 | 79228 | 4234 | 7078 | 55143 | 4521 | 23481 | 1058 | 9212 | 63876 | 55215 | 6472 | 3082 | 54606 | 8504 | 23649 | 8568 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 23051 | 5648 | 4303 | 57109 | 51646 | 993 | 54663 | 26959 | 5036,TAS | IDA | IEA | IPI | ISS | IBA | ISO | IMP | HDA
Belinostat,all_selected,GO:CC,GO:0031974,membrane-enclosed lumen,0.0001272330484596,True,200,4178,106,11154,0.53,0.0253709909047391,11065 | 81620 | 8013 | 4171 | 5427 | 1019 | 84823 | 57761 | 11080 | 5347 | 2305 | 890 | 51512 | 24137 | 146909 | 80758 | 11170 | 210 | 55355 | 23397 | 54982 | 22974 | 11130 | 9055 | 1063 | 4288 | 1894 | 6241 | 220134 | 4085 | 2237 | 26586 | 9837 | 4176 | 80324 | 23234 | 5901 | 23673 | 217 | 1285 | 7298 | 8099 | 332 | 5997 | 4306 | 4001 | 2354 | 6943 | 126393 | 6839 | 79019 | 316 | 51067 | 10370 | 4282 | 6304 | 4329 | 10403 | 5888 | 5166 | 1583 | 22827 | 5984 | 8985 | 3068 | 4929 | 26273 | 90865 | 23345 | 3978 | 7957 | 7153 | 10112 | 699 | 5156 | 79228 | 4234 | 7078 | 55143 | 4521 | 23481 | 1058 | 9212 | 63876 | 55215 | 6472 | 3082 | 54606 | 8504 | 23649 | 8568 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 23051 | 5648 | 4303 | 57109 | 51646 | 993 | 54663 | 26959 | 5036,TAS | IDA | IEA | IPI | ISS | IBA | ISO | IMP | HDA
Belinostat,all_selected,GO:CC,GO:0070013,intracellular organelle lumen,0.0001272330484596,True,200,4178,106,11154,0.53,0.0253709909047391,11065 | 81620 | 8013 | 4171 | 5427 | 1019 | 84823 | 57761 | 11080 | 5347 | 2305 | 890 | 51512 | 24137 | 146909 | 80758 | 11170 | 210 | 55355 | 23397 | 54982 | 22974 | 11130 | 9055 | 1063 | 4288 | 1894 | 6241 | 220134 | 4085 | 2237 | 26586 | 9837 | 4176 | 80324 | 23234 | 5901 | 23673 | 217 | 1285 | 7298 | 8099 | 332 | 5997 | 4306 | 4001 | 2354 | 6943 | 126393 | 6839 | 79019 | 316 | 51067 | 10370 | 4282 | 6304 | 4329 | 10403 | 5888 | 5166 | 1583 | 22827 | 5984 | 8985 | 3068 | 4929 | 26273 | 90865 | 23345 | 3978 | 7957 | 7153 | 10112 | 699 | 5156 | 79228 | 4234 | 7078 | 55143 | 4521 | 23481 | 1058 | 9212 | 63876 | 55215 | 6472 | 3082 | 54606 | 8504 | 23649 | 8568 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 23051 | 5648 | 4303 | 57109 | 51646 | 993 | 54663 | 26959 | 5036,TAS | IDA | IEA | IPI | ISS | IBA | ISO | IMP | HDA
Belinostat,all_selected,GO:CC,GO:0045171,intercellular bridge,0.0001669930321719,True,200,74,9,11154,0.045,0.1216216216216216,22974 | 9055 | 220134 | 316 | 10112 | 2948 | 55143 | 63876 | 4751,IDA | IEA
Belinostat,all_selected,REAC,REAC:R-HSA-69306,DNA Replication,0.0001695063559543,True,200,111,11,11154,0.055,0.0990990990990991,11065 | 81620 | 4171 | 5427 | 890 | 2237 | 9837 | 4176 | 5984 | 3978 | 23649,REAC
Belinostat,all_selected,REAC,REAC:R-HSA-73886,Chromosome Maintenance,0.0001783556606423,True,200,72,9,11154,0.045,0.125,890 | 55355 | 2237 | 79019 | 5984 | 3978 | 1058 | 23649 | 11339,REAC
Belinostat,all_selected,REAC,REAC:R-HSA-453279,Mitotic G1 phase and G1/S transition,0.0001906573486188,True,200,136,12,11154,0.06,0.088235294117647,81620 | 4171 | 5427 | 1019 | 890 | 6241 | 4176 | 7298 | 7153 | 23649 | 4605 | 993,REAC
Belinostat,all_selected,GO:CC,GO:0000228,nuclear chromosome,0.0002008043529274,True,200,165,13,11154,0.065,0.0787878787878787,4171 | 5427 | 5347 | 23397 | 9837 | 4176 | 332 | 6839 | 5888 | 7153 | 23649 | 4751 | 8091,IPI | ISS | IEA | IDA | IBA | ISO | TAS
Belinostat,all_selected,KEGG,KEGG:03030,DNA replication,0.0002182536793158,True,200,34,7,11154,0.035,0.2058823529411764,4171 | 5427 | 2237 | 4176 | 5984 | 3978 | 23649,KEGG
Belinostat,all_selected,GO:BP,GO:0000281,mitotic cytokinesis,0.0002188637984059,True,200,73,9,11154,0.045,0.1232876712328767,5347 | 24137 | 1894 | 26586 | 332 | 10112 | 55143 | 1058 | 9212,IDA | TAS | IMP | IBA | IGI | NAS | ISS
Belinostat,all_selected,GO:CC,GO:0099080,supramolecular complex,0.0002327783845757,True,200,1264,44,11154,0.22,0.0348101265822784,81620 | 10516 | 84823 | 11080 | 5347 | 51512 | 24137 | 146909 | 11170 | 55355 | 22974 | 11130 | 57405 | 9055 | 1063 | 56992 | 220134 | 4085 | 26586 | 1285 | 332 | 4001 | 7538 | 126393 | 79019 | 3832 | 10403 | 4929 | 23345 | 55800 | 10112 | 259266 | 699 | 79228 | 7272 | 9212 | 3833 | 7010 | 1979 | 4751 | 11339 | 4303 | 57109 | 26959,IDA | IEA | ISS | IBA | TAS | NAS | IPI
